Quandl Code|Date|PMT|TCE
 OTKR_R/VLCC_TD3_TCE|2007-Sep-28|11.16| 27,548 
 OTKR_R/VLCC_TD3_TCE|2007-Oct-01|10.99| 26,527 
 OTKR_R/VLCC_TD3_TCE|2007-Oct-02|10.81| 25,505 
 OTKR_R/VLCC_TD3_TCE|2007-Oct-03|10.45| 23,462 
 OTKR_R/VLCC_TD3_TCE|2007-Oct-04|10.10| 21,419 
 OTKR_R/VLCC_TD3_TCE|2007-Oct-05|9.57| 18,355 
 OTKR_R/VLCC_TD3_TCE|2007-Oct-08|9.39| 17,333 
 OTKR_R/VLCC_TD3_TCE|2007-Oct-09|8.86| 14,269 
 OTKR_R/VLCC_TD3_TCE|2007-Oct-10|9.21| 16,312 
 OTKR_R/VLCC_TD3_TCE|2007-Oct-11|9.21| 16,312 
 OTKR_R/VLCC_TD3_TCE|2007-Oct-12|9.21| 15,997 
 OTKR_R/VLCC_TD3_TCE|2007-Oct-15|9.39| 16,703 
 OTKR_R/VLCC_TD3_TCE|2007-Oct-16|9.75| 18,431 
 OTKR_R/VLCC_TD3_TCE|2007-Oct-17|10.10| 20,159 
 OTKR_R/VLCC_TD3_TCE|2007-Oct-18|10.63| 22,908 
 OTKR_R/VLCC_TD3_TCE|2007-Oct-19|10.81| 23,615 
 OTKR_R/VLCC_TD3_TCE|2007-Oct-22|10.81| 23,300 
 OTKR_R/VLCC_TD3_TCE|2007-Oct-23|10.63| 21,963 
 OTKR_R/VLCC_TD3_TCE|2007-Oct-24|10.45| 20,627 
 OTKR_R/VLCC_TD3_TCE|2007-Oct-25|10.28| 19,290 
 OTKR_R/VLCC_TD3_TCE|2007-Oct-26|10.28| 18,975 
 OTKR_R/VLCC_TD3_TCE|2007-Oct-29|10.10| 17,639 
 OTKR_R/VLCC_TD3_TCE|2007-Oct-30|10.45| 19,367 
 OTKR_R/VLCC_TD3_TCE|2007-Oct-31|10.63| 20,073 
 OTKR_R/VLCC_TD3_TCE|2007-Nov-01|10.81| 20,780 
 OTKR_R/VLCC_TD3_TCE|2007-Nov-02|10.81| 20,465 
 OTKR_R/VLCC_TD3_TCE|2007-Nov-05|10.63| 19,128 
 OTKR_R/VLCC_TD3_TCE|2007-Nov-06|10.45| 17,792 
 OTKR_R/VLCC_TD3_TCE|2007-Nov-07|10.45| 17,477 
 OTKR_R/VLCC_TD3_TCE|2007-Nov-08|10.45| 17,162 
 OTKR_R/VLCC_TD3_TCE|2007-Nov-09|10.45| 16,374 
 OTKR_R/VLCC_TD3_TCE|2007-Nov-12|10.63| 17,002 
 OTKR_R/VLCC_TD3_TCE|2007-Nov-13|10.81| 18,417 
 OTKR_R/VLCC_TD3_TCE|2007-Nov-14|11.52| 22,897 
 OTKR_R/VLCC_TD3_TCE|2007-Nov-15|12.05| 26,198 
 OTKR_R/VLCC_TD3_TCE|2007-Nov-16|12.40| 28,477 
 OTKR_R/VLCC_TD3_TCE|2007-Nov-19|13.11| 32,799 
 OTKR_R/VLCC_TD3_TCE|2007-Nov-20|13.82| 37,121 
 OTKR_R/VLCC_TD3_TCE|2007-Nov-21|14.53| 41,444 
 OTKR_R/VLCC_TD3_TCE|2007-Nov-22|17.37| 58,024 
 OTKR_R/VLCC_TD3_TCE|2007-Nov-23|22.50| 87,883 
 OTKR_R/VLCC_TD3_TCE|2007-Nov-26|24.10| 97,313 
 OTKR_R/VLCC_TD3_TCE|2007-Nov-27|27.11| 114,914 
 OTKR_R/VLCC_TD3_TCE|2007-Nov-28|29.77| 130,473 
 OTKR_R/VLCC_TD3_TCE|2007-Nov-29|30.48| 134,795 
 OTKR_R/VLCC_TD3_TCE|2007-Nov-30|30.66| 136,053 
 OTKR_R/VLCC_TD3_TCE|2007-Dec-03|30.66| 136,289 
 OTKR_R/VLCC_TD3_TCE|2007-Dec-04|30.48| 135,504 
 OTKR_R/VLCC_TD3_TCE|2007-Dec-05|30.12| 133,697 
 OTKR_R/VLCC_TD3_TCE|2007-Dec-06|30.66| 136,998 
 OTKR_R/VLCC_TD3_TCE|2007-Dec-07|33.49| 153,578 
 OTKR_R/VLCC_TD3_TCE|2007-Dec-10|38.10| 179,979 
 OTKR_R/VLCC_TD3_TCE|2007-Dec-11|40.22| 192,080 
 OTKR_R/VLCC_TD3_TCE|2007-Dec-12|40.58| 193,965 
 OTKR_R/VLCC_TD3_TCE|2007-Dec-13|41.64| 199,937 
 OTKR_R/VLCC_TD3_TCE|2007-Dec-14|49.44| 244,725 
 OTKR_R/VLCC_TD3_TCE|2007-Dec-17|54.58| 274,191 
 OTKR_R/VLCC_TD3_TCE|2007-Dec-18|56.53| 285,269 
 OTKR_R/VLCC_TD3_TCE|2007-Dec-19|56.35| 284,090 
 OTKR_R/VLCC_TD3_TCE|2007-Dec-20|50.50| 250,224 
 OTKR_R/VLCC_TD3_TCE|2007-Dec-21|49.62| 244,959 
 OTKR_R/VLCC_TD3_TCE|2007-Dec-24|49.08| 241,737 
 OTKR_R/VLCC_TD3_TCE|2008-Jan-02|45.49| 220,776 
 OTKR_R/VLCC_TD3_TCE|2008-Jan-03|45.31| 219,578 
 OTKR_R/VLCC_TD3_TCE|2008-Jan-04|43.68| 210,056 
 OTKR_R/VLCC_TD3_TCE|2008-Jan-07|41.33| 196,372 
 OTKR_R/VLCC_TD3_TCE|2008-Jan-08|34.48| 156,674 
 OTKR_R/VLCC_TD3_TCE|2008-Jan-09|31.41| 138,828 
 OTKR_R/VLCC_TD3_TCE|2008-Jan-10|30.14| 131,387 
 OTKR_R/VLCC_TD3_TCE|2008-Jan-11|28.88| 123,946 
 OTKR_R/VLCC_TD3_TCE|2008-Jan-14|26.71| 111,302 
 OTKR_R/VLCC_TD3_TCE|2008-Jan-15|26.17| 108,260 
 OTKR_R/VLCC_TD3_TCE|2008-Jan-16|23.65| 93,771 
 OTKR_R/VLCC_TD3_TCE|2008-Jan-17|21.84| 83,445 
 OTKR_R/VLCC_TD3_TCE|2008-Jan-18|20.58| 76,240 
 OTKR_R/VLCC_TD3_TCE|2008-Jan-21|19.67| 71,116 
 OTKR_R/VLCC_TD3_TCE|2008-Jan-22|18.41| 63,911 
 OTKR_R/VLCC_TD3_TCE|2008-Jan-23|16.43| 52,544 
 OTKR_R/VLCC_TD3_TCE|2008-Jan-24|15.88| 49,502 
 OTKR_R/VLCC_TD3_TCE|2008-Jan-25|14.44| 41,256 
 OTKR_R/VLCC_TD3_TCE|2008-Jan-28|15.52| 47,578 
 OTKR_R/VLCC_TD3_TCE|2008-Jan-29|17.51| 59,102 
 OTKR_R/VLCC_TD3_TCE|2008-Jan-30|21.30| 81,032 
 OTKR_R/VLCC_TD3_TCE|2008-Jan-31|22.38| 87,590 
 OTKR_R/VLCC_TD3_TCE|2008-Feb-01|22.56| 88,709 
 OTKR_R/VLCC_TD3_TCE|2008-Feb-04|22.38| 87,748 
 OTKR_R/VLCC_TD3_TCE|2008-Feb-05|21.66| 83,664 
 OTKR_R/VLCC_TD3_TCE|2008-Feb-06|20.76| 78,856 
 OTKR_R/VLCC_TD3_TCE|2008-Feb-07|20.22| 75,813 
 OTKR_R/VLCC_TD3_TCE|2008-Feb-08|19.49| 71,729 
 OTKR_R/VLCC_TD3_TCE|2008-Feb-11|19.31| 70,768 
 OTKR_R/VLCC_TD3_TCE|2008-Feb-12|19.49| 71,887 
 OTKR_R/VLCC_TD3_TCE|2008-Feb-13|20.04| 74,851 
 OTKR_R/VLCC_TD3_TCE|2008-Feb-14|20.40| 76,774 
 OTKR_R/VLCC_TD3_TCE|2008-Feb-15|20.40| 76,617 
 OTKR_R/VLCC_TD3_TCE|2008-Feb-18|20.58| 77,500 
 OTKR_R/VLCC_TD3_TCE|2008-Feb-19|20.58| 77,342 
 OTKR_R/VLCC_TD3_TCE|2008-Feb-20|20.58| 77,185 
 OTKR_R/VLCC_TD3_TCE|2008-Feb-21|20.58| 77,027 
 OTKR_R/VLCC_TD3_TCE|2008-Feb-22|20.94| 78,951 
 OTKR_R/VLCC_TD3_TCE|2008-Feb-25|20.94| 78,793 
 OTKR_R/VLCC_TD3_TCE|2008-Feb-26|22.02| 84,879 
 OTKR_R/VLCC_TD3_TCE|2008-Feb-27|23.65| 94,086 
 OTKR_R/VLCC_TD3_TCE|2008-Feb-28|24.01| 96,010 
 OTKR_R/VLCC_TD3_TCE|2008-Feb-29|24.01| 95,852 
 OTKR_R/VLCC_TD3_TCE|2008-Mar-03|22.92| 89,452 
 OTKR_R/VLCC_TD3_TCE|2008-Mar-04|22.38| 86,173 
 OTKR_R/VLCC_TD3_TCE|2008-Mar-05|21.66| 81,853 
 OTKR_R/VLCC_TD3_TCE|2008-Mar-06|20.94| 77,533 
 OTKR_R/VLCC_TD3_TCE|2008-Mar-07|18.95| 65,930 
 OTKR_R/VLCC_TD3_TCE|2008-Mar-10|16.61| 52,246 
 OTKR_R/VLCC_TD3_TCE|2008-Mar-11|16.06| 49,046 
 OTKR_R/VLCC_TD3_TCE|2008-Mar-12|15.88| 48,005 
 OTKR_R/VLCC_TD3_TCE|2008-Mar-13|15.88| 48,005 
 OTKR_R/VLCC_TD3_TCE|2008-Mar-14|16.06| 49,046 
 OTKR_R/VLCC_TD3_TCE|2008-Mar-17|16.79| 53,208 
 OTKR_R/VLCC_TD3_TCE|2008-Mar-18|20.22| 72,741 
 OTKR_R/VLCC_TD3_TCE|2008-Mar-19|21.12| 77,708 
 OTKR_R/VLCC_TD3_TCE|2008-Mar-20|21.66| 80,593 
 OTKR_R/VLCC_TD3_TCE|2008-Mar-25|23.83| 92,843 
 OTKR_R/VLCC_TD3_TCE|2008-Mar-26|24.19| 94,688 
 OTKR_R/VLCC_TD3_TCE|2008-Mar-27|24.01| 93,647 
 OTKR_R/VLCC_TD3_TCE|2008-Mar-28|23.47| 90,526 
 OTKR_R/VLCC_TD3_TCE|2008-Mar-31|23.47| 90,526 
 OTKR_R/VLCC_TD3_TCE|2008-Apr-01|22.74| 86,364 
 OTKR_R/VLCC_TD3_TCE|2008-Apr-02|21.48| 79,080 
 OTKR_R/VLCC_TD3_TCE|2008-Apr-03|18.59| 62,825 
 OTKR_R/VLCC_TD3_TCE|2008-Apr-04|15.88| 47,612 
 OTKR_R/VLCC_TD3_TCE|2008-Apr-07|14.98| 42,015 
 OTKR_R/VLCC_TD3_TCE|2008-Apr-08|14.44| 38,106 
 OTKR_R/VLCC_TD3_TCE|2008-Apr-09|14.08| 35,710 
 OTKR_R/VLCC_TD3_TCE|2008-Apr-10|14.80| 39,557 
 OTKR_R/VLCC_TD3_TCE|2008-Apr-11|16.79| 50,688 
 OTKR_R/VLCC_TD3_TCE|2008-Apr-14|18.59| 60,778 
 OTKR_R/VLCC_TD3_TCE|2008-Apr-15|20.40| 70,868 
 OTKR_R/VLCC_TD3_TCE|2008-Apr-16|21.12| 74,715 
 OTKR_R/VLCC_TD3_TCE|2008-Apr-17|22.56| 82,724 
 OTKR_R/VLCC_TD3_TCE|2008-Apr-18|22.92| 84,490 
 OTKR_R/VLCC_TD3_TCE|2008-Apr-21|23.83| 89,378 
 OTKR_R/VLCC_TD3_TCE|2008-Apr-22|25.63| 99,468 
 OTKR_R/VLCC_TD3_TCE|2008-Apr-23|27.08| 107,477 
 OTKR_R/VLCC_TD3_TCE|2008-Apr-24|28.52| 115,486 
 OTKR_R/VLCC_TD3_TCE|2008-Apr-25|30.69| 127,815 
 OTKR_R/VLCC_TD3_TCE|2008-Apr-28|31.95| 135,098 
 OTKR_R/VLCC_TD3_TCE|2008-Apr-29|31.95| 135,098 
 OTKR_R/VLCC_TD3_TCE|2008-Apr-30|32.49| 138,220 
 OTKR_R/VLCC_TD3_TCE|2008-May-01|32.67| 139,260 
 OTKR_R/VLCC_TD3_TCE|2008-May-02|32.49| 138,220 
 OTKR_R/VLCC_TD3_TCE|2008-May-06|32.49| 138,220 
 OTKR_R/VLCC_TD3_TCE|2008-May-07|35.56| 155,909 
 OTKR_R/VLCC_TD3_TCE|2008-May-08|37.00| 164,233 
 OTKR_R/VLCC_TD3_TCE|2008-May-09|37.00| 164,233 
 OTKR_R/VLCC_TD3_TCE|2008-May-12|37.18| 164,879 
 OTKR_R/VLCC_TD3_TCE|2008-May-13|37.18| 164,722 
 OTKR_R/VLCC_TD3_TCE|2008-May-14|36.82| 162,562 
 OTKR_R/VLCC_TD3_TCE|2008-May-15|37.18| 164,643 
 OTKR_R/VLCC_TD3_TCE|2008-May-16|37.36| 165,290 
 OTKR_R/VLCC_TD3_TCE|2008-May-19|37.36| 164,896 
 OTKR_R/VLCC_TD3_TCE|2008-May-20|37.18| 163,462 
 OTKR_R/VLCC_TD3_TCE|2008-May-21|37.18| 163,068 
 OTKR_R/VLCC_TD3_TCE|2008-May-22|36.64| 159,553 
 OTKR_R/VLCC_TD3_TCE|2008-May-23|36.46| 157,961 
 OTKR_R/VLCC_TD3_TCE|2008-May-27|35.02| 149,637 
 OTKR_R/VLCC_TD3_TCE|2008-May-28|34.11| 144,434 
 OTKR_R/VLCC_TD3_TCE|2008-May-29|33.75| 142,353 
 OTKR_R/VLCC_TD3_TCE|2008-May-30|33.03| 138,191 
 OTKR_R/VLCC_TD3_TCE|2008-Jun-02|32.67| 136,110 
 OTKR_R/VLCC_TD3_TCE|2008-Jun-03|32.13| 132,989 
 OTKR_R/VLCC_TD3_TCE|2008-Jun-04|31.95| 131,948 
 OTKR_R/VLCC_TD3_TCE|2008-Jun-05|31.77| 130,908 
 OTKR_R/VLCC_TD3_TCE|2008-Jun-06|31.77| 130,908 
 OTKR_R/VLCC_TD3_TCE|2008-Jun-09|32.13| 132,989 
 OTKR_R/VLCC_TD3_TCE|2008-Jun-10|32.13| 132,989 
 OTKR_R/VLCC_TD3_TCE|2008-Jun-11|33.75| 141,960 
 OTKR_R/VLCC_TD3_TCE|2008-Jun-12|34.66| 146,768 
 OTKR_R/VLCC_TD3_TCE|2008-Jun-13|35.38| 150,537 
 OTKR_R/VLCC_TD3_TCE|2008-Jun-16|35.92| 153,264 
 OTKR_R/VLCC_TD3_TCE|2008-Jun-17|36.10| 153,911 
 OTKR_R/VLCC_TD3_TCE|2008-Jun-18|36.82| 157,679 
 OTKR_R/VLCC_TD3_TCE|2008-Jun-19|39.17| 170,812 
 OTKR_R/VLCC_TD3_TCE|2008-Jun-20|39.17| 170,419 
 OTKR_R/VLCC_TD3_TCE|2008-Jun-23|39.35| 171,065 
 OTKR_R/VLCC_TD3_TCE|2008-Jun-24|40.07| 174,834 
 OTKR_R/VLCC_TD3_TCE|2008-Jun-25|40.79| 178,602 
 OTKR_R/VLCC_TD3_TCE|2008-Jun-26|41.52| 182,370 
 OTKR_R/VLCC_TD3_TCE|2008-Jun-27|43.14| 191,341 
 OTKR_R/VLCC_TD3_TCE|2008-Jun-30|43.68| 194,069 
 OTKR_R/VLCC_TD3_TCE|2008-Jul-01|44.22| 196,797 
 OTKR_R/VLCC_TD3_TCE|2008-Jul-02|43.86| 194,322 
 OTKR_R/VLCC_TD3_TCE|2008-Jul-03|43.32| 190,807 
 OTKR_R/VLCC_TD3_TCE|2008-Jul-04|42.96| 188,332 
 OTKR_R/VLCC_TD3_TCE|2008-Jul-07|42.60| 185,857 
 OTKR_R/VLCC_TD3_TCE|2008-Jul-08|42.24| 182,988 
 OTKR_R/VLCC_TD3_TCE|2008-Jul-09|42.24| 182,201 
 OTKR_R/VLCC_TD3_TCE|2008-Jul-10|41.88| 180,120 
 OTKR_R/VLCC_TD3_TCE|2008-Jul-11|41.70| 179,473 
 OTKR_R/VLCC_TD3_TCE|2008-Jul-14|41.88| 180,514 
 OTKR_R/VLCC_TD3_TCE|2008-Jul-15|42.60| 184,676 
 OTKR_R/VLCC_TD3_TCE|2008-Jul-16|42.78| 185,716 
 OTKR_R/VLCC_TD3_TCE|2008-Jul-17|43.14| 187,797 
 OTKR_R/VLCC_TD3_TCE|2008-Jul-18|42.96| 186,993 
 OTKR_R/VLCC_TD3_TCE|2008-Jul-21|43.14| 188,270 
 OTKR_R/VLCC_TD3_TCE|2008-Jul-22|43.32| 189,546 
 OTKR_R/VLCC_TD3_TCE|2008-Jul-23|42.24| 183,540 
 OTKR_R/VLCC_TD3_TCE|2008-Jul-24|41.88| 181,459 
 OTKR_R/VLCC_TD3_TCE|2008-Jul-25|41.15| 177,297 
 OTKR_R/VLCC_TD3_TCE|2008-Jul-28|40.07| 171,054 
 OTKR_R/VLCC_TD3_TCE|2008-Jul-29|36.82| 152,324 
 OTKR_R/VLCC_TD3_TCE|2008-Jul-30|33.03| 130,473 
 OTKR_R/VLCC_TD3_TCE|2008-Jul-31|27.62| 99,258 
 OTKR_R/VLCC_TD3_TCE|2008-Aug-01|22.20| 68,043 
 OTKR_R/VLCC_TD3_TCE|2008-Aug-04|20.22| 56,597 
 OTKR_R/VLCC_TD3_TCE|2008-Aug-05|19.67| 53,475 
 OTKR_R/VLCC_TD3_TCE|2008-Aug-06|17.87| 43,070 
 OTKR_R/VLCC_TD3_TCE|2008-Aug-07|16.79| 36,827 
 OTKR_R/VLCC_TD3_TCE|2008-Aug-08|16.25| 34,178 
 OTKR_R/VLCC_TD3_TCE|2008-Aug-11|16.06| 33,610 
 OTKR_R/VLCC_TD3_TCE|2008-Aug-12|16.25| 35,123 
 OTKR_R/VLCC_TD3_TCE|2008-Aug-13|16.25| 35,596 
 OTKR_R/VLCC_TD3_TCE|2008-Aug-14|15.88| 33,987 
 OTKR_R/VLCC_TD3_TCE|2008-Aug-15|15.34| 31,338 
 OTKR_R/VLCC_TD3_TCE|2008-Aug-18|14.98| 29,730 
 OTKR_R/VLCC_TD3_TCE|2008-Aug-19|13.90| 23,959 
 OTKR_R/VLCC_TD3_TCE|2008-Aug-20|12.64| 17,148 
 OTKR_R/VLCC_TD3_TCE|2008-Aug-21|11.91| 13,459 
 OTKR_R/VLCC_TD3_TCE|2008-Aug-22|12.09| 14,972 
 OTKR_R/VLCC_TD3_TCE|2008-Aug-26|13.36| 22,728 
 OTKR_R/VLCC_TD3_TCE|2008-Aug-27|14.62| 30,484 
 OTKR_R/VLCC_TD3_TCE|2008-Aug-28|16.25| 39,848 
 OTKR_R/VLCC_TD3_TCE|2008-Aug-29|17.33| 46,249 
 OTKR_R/VLCC_TD3_TCE|2008-Sep-01|17.69| 48,803 
 OTKR_R/VLCC_TD3_TCE|2008-Sep-02|18.05| 51,356 
 OTKR_R/VLCC_TD3_TCE|2008-Sep-03|19.49| 60,153 
 OTKR_R/VLCC_TD3_TCE|2008-Sep-04|21.66| 72,639 
 OTKR_R/VLCC_TD3_TCE|2008-Sep-05|22.02| 74,877 
 OTKR_R/VLCC_TD3_TCE|2008-Sep-08|21.84| 74,309 
 OTKR_R/VLCC_TD3_TCE|2008-Sep-09|21.84| 74,782 
 OTKR_R/VLCC_TD3_TCE|2008-Sep-10|21.66| 74,214 
 OTKR_R/VLCC_TD3_TCE|2008-Sep-11|20.58| 68,522 
 OTKR_R/VLCC_TD3_TCE|2008-Sep-12|20.04| 65,952 
 OTKR_R/VLCC_TD3_TCE|2008-Sep-15|19.86| 65,463 
 OTKR_R/VLCC_TD3_TCE|2008-Sep-16|18.59| 58,730 
 OTKR_R/VLCC_TD3_TCE|2008-Sep-17|17.33| 51,998 
 OTKR_R/VLCC_TD3_TCE|2008-Sep-18|17.15| 51,509 
 OTKR_R/VLCC_TD3_TCE|2008-Sep-19|18.95| 62,544 
 OTKR_R/VLCC_TD3_TCE|2008-Sep-22|19.67| 67,336 
 OTKR_R/VLCC_TD3_TCE|2008-Sep-23|23.10| 87,736 
 OTKR_R/VLCC_TD3_TCE|2008-Sep-24|25.63| 102,933 
 OTKR_R/VLCC_TD3_TCE|2008-Sep-25|26.71| 109,806 
 OTKR_R/VLCC_TD3_TCE|2008-Sep-26|26.89| 111,477 
 OTKR_R/VLCC_TD3_TCE|2008-Sep-29|26.53| 110,971 
 OTKR_R/VLCC_TD3_TCE|2008-Sep-30|26.35| 110,718 
 OTKR_R/VLCC_TD3_TCE|2008-Oct-01|26.17| 110,465 
 OTKR_R/VLCC_TD3_TCE|2008-Oct-02|25.45| 107,090 
 OTKR_R/VLCC_TD3_TCE|2008-Oct-03|25.09| 105,797 
 OTKR_R/VLCC_TD3_TCE|2008-Oct-06|25.09| 106,584 
 OTKR_R/VLCC_TD3_TCE|2008-Oct-07|24.55| 104,250 
 OTKR_R/VLCC_TD3_TCE|2008-Oct-08|23.28| 97,754 
 OTKR_R/VLCC_TD3_TCE|2008-Oct-09|22.56| 94,380 
 OTKR_R/VLCC_TD3_TCE|2008-Oct-10|20.04| 80,600 
 OTKR_R/VLCC_TD3_TCE|2008-Oct-13|19.67| 79,306 
 OTKR_R/VLCC_TD3_TCE|2008-Oct-14|19.13| 76,972 
 OTKR_R/VLCC_TD3_TCE|2008-Oct-15|18.05| 71,517 
 OTKR_R/VLCC_TD3_TCE|2008-Oct-16|17.51| 69,183 
 OTKR_R/VLCC_TD3_TCE|2008-Oct-17|16.97| 66,849 
 OTKR_R/VLCC_TD3_TCE|2008-Oct-20|16.61| 65,555 
 OTKR_R/VLCC_TD3_TCE|2008-Oct-21|16.25| 64,262 
 OTKR_R/VLCC_TD3_TCE|2008-Oct-22|15.70| 61,928 
 OTKR_R/VLCC_TD3_TCE|2008-Oct-23|15.16| 59,594 
 OTKR_R/VLCC_TD3_TCE|2008-Oct-24|14.44| 56,219 
 OTKR_R/VLCC_TD3_TCE|2008-Oct-27|13.90| 53,885 
 OTKR_R/VLCC_TD3_TCE|2008-Oct-28|13.00| 49,470 
 OTKR_R/VLCC_TD3_TCE|2008-Oct-29|12.64| 48,177 
 OTKR_R/VLCC_TD3_TCE|2008-Oct-30|12.64| 48,571 
 OTKR_R/VLCC_TD3_TCE|2008-Oct-31|12.64| 48,571 
 OTKR_R/VLCC_TD3_TCE|2008-Nov-03|12.64| 48,571 
 OTKR_R/VLCC_TD3_TCE|2008-Nov-04|12.64| 48,571 
 OTKR_R/VLCC_TD3_TCE|2008-Nov-05|13.00| 50,652 
 OTKR_R/VLCC_TD3_TCE|2008-Nov-06|12.82| 49,611 
 OTKR_R/VLCC_TD3_TCE|2008-Nov-07|12.82| 49,611 
 OTKR_R/VLCC_TD3_TCE|2008-Nov-10|12.64| 48,571 
 OTKR_R/VLCC_TD3_TCE|2008-Nov-11|12.64| 48,571 
 OTKR_R/VLCC_TD3_TCE|2008-Nov-12|12.64| 48,571 
 OTKR_R/VLCC_TD3_TCE|2008-Nov-13|12.64| 48,571 
 OTKR_R/VLCC_TD3_TCE|2008-Nov-14|12.45| 47,845 
 OTKR_R/VLCC_TD3_TCE|2008-Nov-17|12.45| 48,160 
 OTKR_R/VLCC_TD3_TCE|2008-Nov-18|12.45| 48,475 
 OTKR_R/VLCC_TD3_TCE|2008-Nov-19|12.45| 48,790 
 OTKR_R/VLCC_TD3_TCE|2008-Nov-20|12.45| 49,105 
 OTKR_R/VLCC_TD3_TCE|2008-Nov-21|12.45| 49,420 
 OTKR_R/VLCC_TD3_TCE|2008-Nov-24|11.91| 46,614 
 OTKR_R/VLCC_TD3_TCE|2008-Nov-25|11.73| 45,888 
 OTKR_R/VLCC_TD3_TCE|2008-Nov-26|11.55| 45,163 
 OTKR_R/VLCC_TD3_TCE|2008-Nov-27|11.55| 45,478 
 OTKR_R/VLCC_TD3_TCE|2008-Nov-28|11.19| 43,712 
 OTKR_R/VLCC_TD3_TCE|2008-Dec-01|11.19| 43,712 
 OTKR_R/VLCC_TD3_TCE|2008-Dec-02|11.37| 44,752 
 OTKR_R/VLCC_TD3_TCE|2008-Dec-03|12.64| 52,036 
 OTKR_R/VLCC_TD3_TCE|2008-Dec-04|16.43| 73,886 
 OTKR_R/VLCC_TD3_TCE|2008-Dec-05|16.79| 75,731 
 OTKR_R/VLCC_TD3_TCE|2008-Dec-08|16.61| 74,454 
 OTKR_R/VLCC_TD3_TCE|2008-Dec-09|15.52| 67,975 
 OTKR_R/VLCC_TD3_TCE|2008-Dec-10|15.34| 66,698 
 OTKR_R/VLCC_TD3_TCE|2008-Dec-11|14.98| 64,381 
 OTKR_R/VLCC_TD3_TCE|2008-Dec-12|14.80| 63,104 
 OTKR_R/VLCC_TD3_TCE|2008-Dec-15|14.62| 61,827 
 OTKR_R/VLCC_TD3_TCE|2008-Dec-16|14.44| 60,551 
 OTKR_R/VLCC_TD3_TCE|2008-Dec-17|14.44| 60,314 
 OTKR_R/VLCC_TD3_TCE|2008-Dec-18|14.26| 59,038 
 OTKR_R/VLCC_TD3_TCE|2008-Dec-19|14.26| 58,801 
 OTKR_R/VLCC_TD3_TCE|2008-Dec-22|12.82| 50,241 
 OTKR_R/VLCC_TD3_TCE|2008-Dec-23|11.55| 42,721 
 OTKR_R/VLCC_TD3_TCE|2008-Dec-24|11.19| 40,404 
 OTKR_R/VLCC_TD3_TCE|2009-Jan-02|10.75| 35,005 
 OTKR_R/VLCC_TD3_TCE|2009-Jan-05|10.50| 33,734 
 OTKR_R/VLCC_TD3_TCE|2009-Jan-06|10.50| 33,734 
 OTKR_R/VLCC_TD3_TCE|2009-Jan-07|10.50| 33,734 
 OTKR_R/VLCC_TD3_TCE|2009-Jan-08|14.25| 52,809 
 OTKR_R/VLCC_TD3_TCE|2009-Jan-09|15.75| 60,439 
 OTKR_R/VLCC_TD3_TCE|2009-Jan-12|16.00| 61,711 
 OTKR_R/VLCC_TD3_TCE|2009-Jan-13|16.75| 65,526 
 OTKR_R/VLCC_TD3_TCE|2009-Jan-14|17.75| 70,613 
 OTKR_R/VLCC_TD3_TCE|2009-Jan-15|18.00| 71,885 
 OTKR_R/VLCC_TD3_TCE|2009-Jan-16|17.75| 70,613 
 OTKR_R/VLCC_TD3_TCE|2009-Jan-19|17.50| 69,341 
 OTKR_R/VLCC_TD3_TCE|2009-Jan-20|17.25| 68,070 
 OTKR_R/VLCC_TD3_TCE|2009-Jan-21|15.50| 59,168 
 OTKR_R/VLCC_TD3_TCE|2009-Jan-22|14.25| 52,809 
 OTKR_R/VLCC_TD3_TCE|2009-Jan-23|13.75| 50,266 
 OTKR_R/VLCC_TD3_TCE|2009-Jan-26|13.50| 48,994 
 OTKR_R/VLCC_TD3_TCE|2009-Jan-27|12.75| 45,179 
 OTKR_R/VLCC_TD3_TCE|2009-Jan-28|12.50| 43,907 
 OTKR_R/VLCC_TD3_TCE|2009-Jan-29|11.75| 40,092 
 OTKR_R/VLCC_TD3_TCE|2009-Jan-30|10.75| 35,005 
 OTKR_R/VLCC_TD3_TCE|2009-Feb-02|10.50| 33,862 
 OTKR_R/VLCC_TD3_TCE|2009-Feb-03|10.50| 33,862 
 OTKR_R/VLCC_TD3_TCE|2009-Feb-04|10.00| 31,318 
 OTKR_R/VLCC_TD3_TCE|2009-Feb-05|9.50| 28,775 
 OTKR_R/VLCC_TD3_TCE|2009-Feb-06|9.75| 30,047 
 OTKR_R/VLCC_TD3_TCE|2009-Feb-09|9.75| 30,047 
 OTKR_R/VLCC_TD3_TCE|2009-Feb-10|10.50| 33,862 
 OTKR_R/VLCC_TD3_TCE|2009-Feb-11|11.75| 40,220 
 OTKR_R/VLCC_TD3_TCE|2009-Feb-12|13.00| 46,579 
 OTKR_R/VLCC_TD3_TCE|2009-Feb-13|13.00| 46,579 
 OTKR_R/VLCC_TD3_TCE|2009-Feb-16|13.00| 46,579 
 OTKR_R/VLCC_TD3_TCE|2009-Feb-17|12.75| 45,307 
 OTKR_R/VLCC_TD3_TCE|2009-Feb-18|12.75| 45,307 
 OTKR_R/VLCC_TD3_TCE|2009-Feb-19|12.50| 44,035 
 OTKR_R/VLCC_TD3_TCE|2009-Feb-20|12.50| 44,099 
 OTKR_R/VLCC_TD3_TCE|2009-Feb-23|12.25| 42,892 
