Quandl Code|Date|Value
VLCC_TD3_DBBL|2004-Feb-25|1.96
VLCC_TD3_DBBL|2004-Feb-26|1.92
VLCC_TD3_DBBL|2004-Feb-27|1.85
VLCC_TD3_DBBL|2004-Mar-01|1.8
VLCC_TD3_DBBL|2004-Mar-02|1.75
VLCC_TD3_DBBL|2004-Mar-03|1.77
VLCC_TD3_DBBL|2004-Mar-04|1.84
VLCC_TD3_DBBL|2004-Mar-05|1.89
VLCC_TD3_DBBL|2004-Mar-08|1.92
VLCC_TD3_DBBL|2004-Mar-09|2.03
VLCC_TD3_DBBL|2004-Mar-10|2.12
VLCC_TD3_DBBL|2004-Mar-11|2.17
VLCC_TD3_DBBL|2004-Mar-12|2.19
VLCC_TD3_DBBL|2004-Mar-15|2.1
VLCC_TD3_DBBL|2004-Mar-16|2.03
VLCC_TD3_DBBL|2004-Mar-17|1.87
VLCC_TD3_DBBL|2004-Mar-18|1.77
VLCC_TD3_DBBL|2004-Mar-19|1.59
VLCC_TD3_DBBL|2004-Mar-22|1.52
VLCC_TD3_DBBL|2004-Mar-23|1.29
VLCC_TD3_DBBL|2004-Mar-24|1.31
VLCC_TD3_DBBL|2004-Mar-25|1.47
VLCC_TD3_DBBL|2004-Mar-26|1.56
VLCC_TD3_DBBL|2004-Mar-29|1.56
VLCC_TD3_DBBL|2004-Mar-30|1.57
VLCC_TD3_DBBL|2004-Mar-31|1.57
VLCC_TD3_DBBL|2004-Apr-01|1.57
VLCC_TD3_DBBL|2004-Apr-02|1.68
VLCC_TD3_DBBL|2004-Apr-05|1.84
VLCC_TD3_DBBL|2004-Apr-06|1.92
VLCC_TD3_DBBL|2004-Apr-07|1.92
VLCC_TD3_DBBL|2004-Apr-08|1.91
VLCC_TD3_DBBL|2004-Apr-13|1.8
VLCC_TD3_DBBL|2004-Apr-14|1.77
VLCC_TD3_DBBL|2004-Apr-15|1.66
VLCC_TD3_DBBL|2004-Apr-16|1.66
VLCC_TD3_DBBL|2004-Apr-19|1.7
VLCC_TD3_DBBL|2004-Apr-20|1.71
VLCC_TD3_DBBL|2004-Apr-21|1.66
VLCC_TD3_DBBL|2004-Apr-22|1.7
VLCC_TD3_DBBL|2004-Apr-23|1.73
VLCC_TD3_DBBL|2004-Apr-26|1.68
VLCC_TD3_DBBL|2004-Apr-27|1.49
VLCC_TD3_DBBL|2004-Apr-28|1.43
VLCC_TD3_DBBL|2004-Apr-29|1.38
VLCC_TD3_DBBL|2004-Apr-30|1.42
VLCC_TD3_DBBL|2004-May-04|1.31
VLCC_TD3_DBBL|2004-May-05|1.31
VLCC_TD3_DBBL|2004-May-06|1.35
VLCC_TD3_DBBL|2004-May-07|1.4
VLCC_TD3_DBBL|2004-May-10|1.73
VLCC_TD3_DBBL|2004-May-11|1.82
VLCC_TD3_DBBL|2004-May-12|1.85
VLCC_TD3_DBBL|2004-May-13|1.85
VLCC_TD3_DBBL|2004-May-14|1.89
VLCC_TD3_DBBL|2004-May-17|1.91
VLCC_TD3_DBBL|2004-May-18|2.03
VLCC_TD3_DBBL|2004-May-19|1.99
VLCC_TD3_DBBL|2004-May-20|1.94
VLCC_TD3_DBBL|2004-May-21|1.91
VLCC_TD3_DBBL|2004-May-24|1.89
VLCC_TD3_DBBL|2004-May-25|2.17
VLCC_TD3_DBBL|2004-May-26|2.19
VLCC_TD3_DBBL|2004-May-27|2.17
VLCC_TD3_DBBL|2004-May-28|2.19
VLCC_TD3_DBBL|2004-Jun-01|2.34
VLCC_TD3_DBBL|2004-Jun-02|2.38
VLCC_TD3_DBBL|2004-Jun-03|2.36
VLCC_TD3_DBBL|2004-Jun-04|2.34
VLCC_TD3_DBBL|2004-Jun-07|2.32
VLCC_TD3_DBBL|2004-Jun-08|2.32
VLCC_TD3_DBBL|2004-Jun-09|2.32
VLCC_TD3_DBBL|2004-Jun-10|2.32
VLCC_TD3_DBBL|2004-Jun-11|2.39
VLCC_TD3_DBBL|2004-Jun-14|2.38
VLCC_TD3_DBBL|2004-Jun-15|2.36
VLCC_TD3_DBBL|2004-Jun-16|2.36
VLCC_TD3_DBBL|2004-Jun-17|2.31
VLCC_TD3_DBBL|2004-Jun-18|2.24
VLCC_TD3_DBBL|2004-Jun-21|2.19
VLCC_TD3_DBBL|2004-Jun-22|2.05
VLCC_TD3_DBBL|2004-Jun-23|2.03
VLCC_TD3_DBBL|2004-Jun-24|2.03
VLCC_TD3_DBBL|2004-Jun-25|2.03
VLCC_TD3_DBBL|2004-Jun-28|2.1
VLCC_TD3_DBBL|2004-Jun-29|2.17
VLCC_TD3_DBBL|2004-Jun-30|2.15
VLCC_TD3_DBBL|2004-Jul-01|2.08
VLCC_TD3_DBBL|2004-Jul-02|2.05
VLCC_TD3_DBBL|2004-Jul-05|2.03
VLCC_TD3_DBBL|2004-Jul-06|2.12
VLCC_TD3_DBBL|2004-Jul-07|2.25
VLCC_TD3_DBBL|2004-Jul-08|2.32
VLCC_TD3_DBBL|2004-Jul-09|2.41
VLCC_TD3_DBBL|2004-Jul-12|2.39
VLCC_TD3_DBBL|2004-Jul-13|2.41
VLCC_TD3_DBBL|2004-Jul-14|2.43
VLCC_TD3_DBBL|2004-Jul-15|2.53
VLCC_TD3_DBBL|2004-Jul-16|2.62
VLCC_TD3_DBBL|2004-Jul-19|2.74
VLCC_TD3_DBBL|2004-Jul-20|2.76
VLCC_TD3_DBBL|2004-Jul-21|2.78
VLCC_TD3_DBBL|2004-Jul-22|2.69
VLCC_TD3_DBBL|2004-Jul-23|2.66
VLCC_TD3_DBBL|2004-Jul-26|2.62
VLCC_TD3_DBBL|2004-Jul-27|2.55
VLCC_TD3_DBBL|2004-Jul-28|2.5
VLCC_TD3_DBBL|2004-Jul-29|2.36
VLCC_TD3_DBBL|2004-Jul-30|2.31
VLCC_TD3_DBBL|2004-Aug-02|2.24
VLCC_TD3_DBBL|2004-Aug-03|2.06
VLCC_TD3_DBBL|2004-Aug-04|1.89
VLCC_TD3_DBBL|2004-Aug-05|2.01
VLCC_TD3_DBBL|2004-Aug-06|2.1
VLCC_TD3_DBBL|2004-Aug-09|2.13
VLCC_TD3_DBBL|2004-Aug-10|2.08
VLCC_TD3_DBBL|2004-Aug-11|2.03
VLCC_TD3_DBBL|2004-Aug-12|1.98
VLCC_TD3_DBBL|2004-Aug-13|1.96
VLCC_TD3_DBBL|2004-Aug-16|1.89
VLCC_TD3_DBBL|2004-Aug-17|1.92
VLCC_TD3_DBBL|2004-Aug-18|1.98
VLCC_TD3_DBBL|2004-Aug-19|1.96
VLCC_TD3_DBBL|2004-Aug-20|1.85
VLCC_TD3_DBBL|2004-Aug-23|1.84
VLCC_TD3_DBBL|2004-Aug-24|1.77
VLCC_TD3_DBBL|2004-Aug-25|1.77
VLCC_TD3_DBBL|2004-Aug-26|1.71
VLCC_TD3_DBBL|2004-Aug-27|1.68
VLCC_TD3_DBBL|2004-Aug-31|1.56
VLCC_TD3_DBBL|2004-Sep-01|1.5
VLCC_TD3_DBBL|2004-Sep-02|1.49
VLCC_TD3_DBBL|2004-Sep-03|1.47
VLCC_TD3_DBBL|2004-Sep-06|1.47
VLCC_TD3_DBBL|2004-Sep-07|1.47
VLCC_TD3_DBBL|2004-Sep-08|1.49
VLCC_TD3_DBBL|2004-Sep-09|1.54
VLCC_TD3_DBBL|2004-Sep-10|1.52
VLCC_TD3_DBBL|2004-Sep-13|1.5
VLCC_TD3_DBBL|2004-Sep-14|1.57
VLCC_TD3_DBBL|2004-Sep-15|1.75
VLCC_TD3_DBBL|2004-Sep-16|1.87
VLCC_TD3_DBBL|2004-Sep-17|1.89
VLCC_TD3_DBBL|2004-Sep-20|1.91
VLCC_TD3_DBBL|2004-Sep-21|2.15
VLCC_TD3_DBBL|2004-Sep-22|2.29
VLCC_TD3_DBBL|2004-Sep-23|2.64
VLCC_TD3_DBBL|2004-Sep-24|2.73
VLCC_TD3_DBBL|2004-Sep-27|2.76
VLCC_TD3_DBBL|2004-Sep-28|2.78
VLCC_TD3_DBBL|2004-Sep-29|2.83
VLCC_TD3_DBBL|2004-Sep-30|2.8
VLCC_TD3_DBBL|2004-Oct-01|2.85
VLCC_TD3_DBBL|2004-Oct-04|2.92
VLCC_TD3_DBBL|2004-Oct-05|2.99
VLCC_TD3_DBBL|2004-Oct-06|3.04
VLCC_TD3_DBBL|2004-Oct-07|3.3
VLCC_TD3_DBBL|2004-Oct-08|3.48
VLCC_TD3_DBBL|2004-Oct-11|3.65
VLCC_TD3_DBBL|2004-Oct-12|3.57
VLCC_TD3_DBBL|2004-Oct-13|3.58
VLCC_TD3_DBBL|2004-Oct-14|3.67
VLCC_TD3_DBBL|2004-Oct-15|3.67
VLCC_TD3_DBBL|2004-Oct-18|3.67
VLCC_TD3_DBBL|2004-Oct-19|3.92
VLCC_TD3_DBBL|2004-Oct-20|4.07
VLCC_TD3_DBBL|2004-Oct-21|4.56
VLCC_TD3_DBBL|2004-Oct-22|4.72
VLCC_TD3_DBBL|2004-Oct-25|4.91
VLCC_TD3_DBBL|2004-Oct-26|5.07
VLCC_TD3_DBBL|2004-Oct-27|4.96
VLCC_TD3_DBBL|2004-Oct-28|4.81
VLCC_TD3_DBBL|2004-Oct-29|4.74
VLCC_TD3_DBBL|2004-Nov-01|4.68
VLCC_TD3_DBBL|2004-Nov-02|4.61
VLCC_TD3_DBBL|2004-Nov-03|4.61
VLCC_TD3_DBBL|2004-Nov-04|4.6
VLCC_TD3_DBBL|2004-Nov-05|4.88
VLCC_TD3_DBBL|2004-Nov-08|5.1
VLCC_TD3_DBBL|2004-Nov-09|5.4
VLCC_TD3_DBBL|2004-Nov-10|6
VLCC_TD3_DBBL|2004-Nov-11|5.89
VLCC_TD3_DBBL|2004-Nov-12|5.68
VLCC_TD3_DBBL|2004-Nov-15|5.68
VLCC_TD3_DBBL|2004-Nov-16|5.63
VLCC_TD3_DBBL|2004-Nov-17|5.65
VLCC_TD3_DBBL|2004-Nov-18|5.66
VLCC_TD3_DBBL|2004-Nov-19|5.68
VLCC_TD3_DBBL|2004-Nov-22|5.65
VLCC_TD3_DBBL|2004-Nov-23|5.54
VLCC_TD3_DBBL|2004-Nov-24|5.49
VLCC_TD3_DBBL|2004-Nov-25|5.54
VLCC_TD3_DBBL|2004-Nov-26|5.44
VLCC_TD3_DBBL|2004-Nov-29|5.4
VLCC_TD3_DBBL|2004-Nov-30|5.4
VLCC_TD3_DBBL|2004-Dec-01|5.37
VLCC_TD3_DBBL|2004-Dec-02|5.23
VLCC_TD3_DBBL|2004-Dec-03|5.24
VLCC_TD3_DBBL|2004-Dec-06|5.23
VLCC_TD3_DBBL|2004-Dec-07|5.23
VLCC_TD3_DBBL|2004-Dec-08|5.24
VLCC_TD3_DBBL|2004-Dec-09|5.23
VLCC_TD3_DBBL|2004-Dec-10|5.07
VLCC_TD3_DBBL|2004-Dec-13|5
VLCC_TD3_DBBL|2004-Dec-14|4.35
VLCC_TD3_DBBL|2004-Dec-15|3.83
VLCC_TD3_DBBL|2004-Dec-16|3.69
VLCC_TD3_DBBL|2004-Dec-17|3.64
VLCC_TD3_DBBL|2004-Dec-20|3.46
VLCC_TD3_DBBL|2004-Dec-21|2.87
VLCC_TD3_DBBL|2004-Dec-22|2.48
VLCC_TD3_DBBL|2004-Dec-23|2.19
VLCC_TD3_DBBL|2004-Dec-24|2.15
VLCC_TD3_DBBL|2005-Jan-04|1.32
VLCC_TD3_DBBL|2005-Jan-05|1.32
VLCC_TD3_DBBL|2005-Jan-06|1.34
VLCC_TD3_DBBL|2005-Jan-07|1.32
VLCC_TD3_DBBL|2005-Jan-10|1.3
VLCC_TD3_DBBL|2005-Jan-11|1.3
VLCC_TD3_DBBL|2005-Jan-12|1.29
VLCC_TD3_DBBL|2005-Jan-13|1.27
VLCC_TD3_DBBL|2005-Jan-14|1.25
VLCC_TD3_DBBL|2005-Jan-17|1.27
VLCC_TD3_DBBL|2005-Jan-18|1.29
VLCC_TD3_DBBL|2005-Jan-19|1.27
VLCC_TD3_DBBL|2005-Jan-20|1.25
VLCC_TD3_DBBL|2005-Jan-21|1.23
VLCC_TD3_DBBL|2005-Jan-24|1.23
VLCC_TD3_DBBL|2005-Jan-25|1.18
VLCC_TD3_DBBL|2005-Jan-26|1.12
VLCC_TD3_DBBL|2005-Jan-27|1.16
VLCC_TD3_DBBL|2005-Jan-28|1.46
VLCC_TD3_DBBL|2005-Jan-31|1.93
VLCC_TD3_DBBL|2005-Feb-01|2.3
VLCC_TD3_DBBL|2005-Feb-02|2.73
VLCC_TD3_DBBL|2005-Feb-03|2.77
VLCC_TD3_DBBL|2005-Feb-04|2.71
VLCC_TD3_DBBL|2005-Feb-07|2.68
VLCC_TD3_DBBL|2005-Feb-08|2.66
VLCC_TD3_DBBL|2005-Feb-09|2.64
VLCC_TD3_DBBL|2005-Feb-10|2.62
VLCC_TD3_DBBL|2005-Feb-11|2.64
VLCC_TD3_DBBL|2005-Feb-14|2.62
VLCC_TD3_DBBL|2005-Feb-15|2.64
VLCC_TD3_DBBL|2005-Feb-16|2.68
VLCC_TD3_DBBL|2005-Feb-17|2.79
VLCC_TD3_DBBL|2005-Feb-18|2.73
VLCC_TD3_DBBL|2005-Feb-21|2.89
VLCC_TD3_DBBL|2005-Feb-22|3.02
VLCC_TD3_DBBL|2005-Feb-23|3.05
VLCC_TD3_DBBL|2005-Feb-24|2.98
VLCC_TD3_DBBL|2005-Feb-25|2.93
VLCC_TD3_DBBL|2005-Feb-28|2.79
VLCC_TD3_DBBL|2005-Mar-01|2.62
VLCC_TD3_DBBL|2005-Mar-02|2.5
VLCC_TD3_DBBL|2005-Mar-03|2.07
VLCC_TD3_DBBL|2005-Mar-04|1.7
VLCC_TD3_DBBL|2005-Mar-07|1.45
VLCC_TD3_DBBL|2005-Mar-08|1.36
VLCC_TD3_DBBL|2005-Mar-09|1.25
VLCC_TD3_DBBL|2005-Mar-10|1.21
VLCC_TD3_DBBL|2005-Mar-11|1.48
VLCC_TD3_DBBL|2005-Mar-14|1.57
VLCC_TD3_DBBL|2005-Mar-15|1.64
VLCC_TD3_DBBL|2005-Mar-16|1.95
VLCC_TD3_DBBL|2005-Mar-17|1.87
VLCC_TD3_DBBL|2005-Mar-18|1.82
VLCC_TD3_DBBL|2005-Mar-21|1.87
VLCC_TD3_DBBL|2005-Mar-22|1.86
VLCC_TD3_DBBL|2005-Mar-23|1.79
VLCC_TD3_DBBL|2005-Mar-24|1.77
VLCC_TD3_DBBL|2005-Mar-29|1.68
VLCC_TD3_DBBL|2005-Mar-30|1.55
VLCC_TD3_DBBL|2005-Mar-31|1.45
VLCC_TD3_DBBL|2005-Apr-01|1.43
VLCC_TD3_DBBL|2005-Apr-04|1.43
VLCC_TD3_DBBL|2005-Apr-05|1.45
VLCC_TD3_DBBL|2005-Apr-06|1.45
VLCC_TD3_DBBL|2005-Apr-07|1.45
VLCC_TD3_DBBL|2005-Apr-08|1.52
VLCC_TD3_DBBL|2005-Apr-11|1.61
VLCC_TD3_DBBL|2005-Apr-12|1.71
VLCC_TD3_DBBL|2005-Apr-13|1.73
VLCC_TD3_DBBL|2005-Apr-14|1.71
VLCC_TD3_DBBL|2005-Apr-15|1.7
VLCC_TD3_DBBL|2005-Apr-18|1.66
VLCC_TD3_DBBL|2005-Apr-19|1.75
VLCC_TD3_DBBL|2005-Apr-20|1.7
VLCC_TD3_DBBL|2005-Apr-21|1.62
VLCC_TD3_DBBL|2005-Apr-22|1.62
VLCC_TD3_DBBL|2005-Apr-25|1.52
VLCC_TD3_DBBL|2005-Apr-26|1.48
VLCC_TD3_DBBL|2005-Apr-27|1.46
VLCC_TD3_DBBL|2005-Apr-28|1.46
VLCC_TD3_DBBL|2005-Apr-29|1.45
VLCC_TD3_DBBL|2005-May-03|1.48
VLCC_TD3_DBBL|2005-May-04|1.46
VLCC_TD3_DBBL|2005-May-05|1.46
VLCC_TD3_DBBL|2005-May-06|1.52
VLCC_TD3_DBBL|2005-May-09|1.5
VLCC_TD3_DBBL|2005-May-10|1.41
VLCC_TD3_DBBL|2005-May-11|1.36
VLCC_TD3_DBBL|2005-May-12|1.3
VLCC_TD3_DBBL|2005-May-13|1.27
VLCC_TD3_DBBL|2005-May-16|1.21
VLCC_TD3_DBBL|2005-May-17|1.16
VLCC_TD3_DBBL|2005-May-18|1.14
VLCC_TD3_DBBL|2005-May-19|1.04
VLCC_TD3_DBBL|2005-May-20|1.02
VLCC_TD3_DBBL|2005-May-23|1
VLCC_TD3_DBBL|2005-May-24|1
VLCC_TD3_DBBL|2005-May-25|1.05
VLCC_TD3_DBBL|2005-May-26|1.11
VLCC_TD3_DBBL|2005-May-27|1.12
VLCC_TD3_DBBL|2005-May-31|1.11
VLCC_TD3_DBBL|2005-Jun-01|1.07
VLCC_TD3_DBBL|2005-Jun-02|1.05
VLCC_TD3_DBBL|2005-Jun-03|1.05
VLCC_TD3_DBBL|2005-Jun-06|1.04
VLCC_TD3_DBBL|2005-Jun-07|1.04
VLCC_TD3_DBBL|2005-Jun-08|1.02
VLCC_TD3_DBBL|2005-Jun-09|0.96
VLCC_TD3_DBBL|2005-Jun-10|0.96
VLCC_TD3_DBBL|2005-Jun-13|0.96
VLCC_TD3_DBBL|2005-Jun-14|0.95
VLCC_TD3_DBBL|2005-Jun-15|0.95
VLCC_TD3_DBBL|2005-Jun-16|0.93
VLCC_TD3_DBBL|2005-Jun-17|0.91
VLCC_TD3_DBBL|2005-Jun-20|0.91
VLCC_TD3_DBBL|2005-Jun-21|0.89
VLCC_TD3_DBBL|2005-Jun-22|1
VLCC_TD3_DBBL|2005-Jun-23|1.04
VLCC_TD3_DBBL|2005-Jun-24|1.09
VLCC_TD3_DBBL|2005-Jun-27|1.09
VLCC_TD3_DBBL|2005-Jun-28|1.12
VLCC_TD3_DBBL|2005-Jun-29|1.16
VLCC_TD3_DBBL|2005-Jun-30|1.18
VLCC_TD3_DBBL|2005-Jul-01|1.25
VLCC_TD3_DBBL|2005-Jul-04|1.3
VLCC_TD3_DBBL|2005-Jul-05|1.32
VLCC_TD3_DBBL|2005-Jul-06|1.39
VLCC_TD3_DBBL|2005-Jul-07|1.57
VLCC_TD3_DBBL|2005-Jul-08|1.66
VLCC_TD3_DBBL|2005-Jul-11|1.79
VLCC_TD3_DBBL|2005-Jul-12|1.84
VLCC_TD3_DBBL|2005-Jul-13|1.84
VLCC_TD3_DBBL|2005-Jul-14|1.86
VLCC_TD3_DBBL|2005-Jul-15|1.84
VLCC_TD3_DBBL|2005-Jul-18|1.87
VLCC_TD3_DBBL|2005-Jul-19|1.93
VLCC_TD3_DBBL|2005-Jul-20|1.91
VLCC_TD3_DBBL|2005-Jul-21|1.89
VLCC_TD3_DBBL|2005-Jul-22|1.87
VLCC_TD3_DBBL|2005-Jul-25|1.84
VLCC_TD3_DBBL|2005-Jul-26|1.8
VLCC_TD3_DBBL|2005-Jul-27|1.71
VLCC_TD3_DBBL|2005-Jul-28|1.62
VLCC_TD3_DBBL|2005-Jul-29|1.59
VLCC_TD3_DBBL|2005-Aug-01|1.54
VLCC_TD3_DBBL|2005-Aug-02|1.37
VLCC_TD3_DBBL|2005-Aug-03|1.27
VLCC_TD3_DBBL|2005-Aug-04|1.25
VLCC_TD3_DBBL|2005-Aug-05|1.23
VLCC_TD3_DBBL|2005-Aug-08|1.2
VLCC_TD3_DBBL|2005-Aug-09|1.14
VLCC_TD3_DBBL|2005-Aug-10|1.09
VLCC_TD3_DBBL|2005-Aug-11|1.04
VLCC_TD3_DBBL|2005-Aug-12|1.05
VLCC_TD3_DBBL|2005-Aug-15|1.09
VLCC_TD3_DBBL|2005-Aug-16|1.16
VLCC_TD3_DBBL|2005-Aug-17|1.23
VLCC_TD3_DBBL|2005-Aug-18|1.29
VLCC_TD3_DBBL|2005-Aug-19|1.3
VLCC_TD3_DBBL|2005-Aug-22|1.27
VLCC_TD3_DBBL|2005-Aug-23|1.25
VLCC_TD3_DBBL|2005-Aug-24|1.23
VLCC_TD3_DBBL|2005-Aug-25|1.18
VLCC_TD3_DBBL|2005-Aug-26|1.18
VLCC_TD3_DBBL|2005-Aug-30|1.12
VLCC_TD3_DBBL|2005-Aug-31|1.14
VLCC_TD3_DBBL|2005-Sep-01|1.18
VLCC_TD3_DBBL|2005-Sep-02|1.23
VLCC_TD3_DBBL|2005-Sep-05|1.25
VLCC_TD3_DBBL|2005-Sep-06|1.34
VLCC_TD3_DBBL|2005-Sep-07|1.36
VLCC_TD3_DBBL|2005-Sep-08|1.34
VLCC_TD3_DBBL|2005-Sep-09|1.34
VLCC_TD3_DBBL|2005-Sep-12|1.34
VLCC_TD3_DBBL|2005-Sep-13|1.34
VLCC_TD3_DBBL|2005-Sep-14|1.39
VLCC_TD3_DBBL|2005-Sep-15|1.45
VLCC_TD3_DBBL|2005-Sep-16|1.57
VLCC_TD3_DBBL|2005-Sep-19|1.64
VLCC_TD3_DBBL|2005-Sep-20|1.77
VLCC_TD3_DBBL|2005-Sep-21|1.93
VLCC_TD3_DBBL|2005-Sep-22|1.95
VLCC_TD3_DBBL|2005-Sep-23|1.93
VLCC_TD3_DBBL|2005-Sep-26|1.93
VLCC_TD3_DBBL|2005-Sep-27|1.89
VLCC_TD3_DBBL|2005-Sep-28|1.87
VLCC_TD3_DBBL|2005-Sep-29|1.8
VLCC_TD3_DBBL|2005-Sep-30|1.77
VLCC_TD3_DBBL|2005-Oct-03|1.73
VLCC_TD3_DBBL|2005-Oct-04|1.73
VLCC_TD3_DBBL|2005-Oct-05|1.75
VLCC_TD3_DBBL|2005-Oct-06|1.73
VLCC_TD3_DBBL|2005-Oct-07|1.73
VLCC_TD3_DBBL|2005-Oct-10|1.73
VLCC_TD3_DBBL|2005-Oct-11|1.73
VLCC_TD3_DBBL|2005-Oct-12|1.75
VLCC_TD3_DBBL|2005-Oct-13|1.73
VLCC_TD3_DBBL|2005-Oct-14|1.82
VLCC_TD3_DBBL|2005-Oct-17|1.86
VLCC_TD3_DBBL|2005-Oct-18|1.86
VLCC_TD3_DBBL|2005-Oct-19|1.89
VLCC_TD3_DBBL|2005-Oct-20|1.93
VLCC_TD3_DBBL|2005-Oct-21|1.95
VLCC_TD3_DBBL|2005-Oct-24|1.98
VLCC_TD3_DBBL|2005-Oct-25|2.07
VLCC_TD3_DBBL|2005-Oct-26|2.27
VLCC_TD3_DBBL|2005-Oct-27|2.34
VLCC_TD3_DBBL|2005-Oct-28|2.45
VLCC_TD3_DBBL|2005-Oct-31|2.45
VLCC_TD3_DBBL|2005-Nov-01|2.45
VLCC_TD3_DBBL|2005-Nov-02|2.54
VLCC_TD3_DBBL|2005-Nov-03|2.55
VLCC_TD3_DBBL|2005-Nov-04|2.64
VLCC_TD3_DBBL|2005-Nov-07|2.77
VLCC_TD3_DBBL|2005-Nov-08|2.84
VLCC_TD3_DBBL|2005-Nov-09|2.98
VLCC_TD3_DBBL|2005-Nov-10|3.34
VLCC_TD3_DBBL|2005-Nov-11|3.59
VLCC_TD3_DBBL|2005-Nov-14|3.78
VLCC_TD3_DBBL|2005-Nov-15|3.82
VLCC_TD3_DBBL|2005-Nov-16|3.87
VLCC_TD3_DBBL|2005-Nov-17|3.96
VLCC_TD3_DBBL|2005-Nov-18|4.05
VLCC_TD3_DBBL|2005-Nov-21|4.03
VLCC_TD3_DBBL|2005-Nov-22|3.98
VLCC_TD3_DBBL|2005-Nov-23|3.93
VLCC_TD3_DBBL|2005-Nov-24|3.86
VLCC_TD3_DBBL|2005-Nov-25|3.8
VLCC_TD3_DBBL|2005-Nov-28|3.75
VLCC_TD3_DBBL|2005-Nov-29|3.7
VLCC_TD3_DBBL|2005-Nov-30|3.64
VLCC_TD3_DBBL|2005-Dec-01|3.55
VLCC_TD3_DBBL|2005-Dec-02|3.52
VLCC_TD3_DBBL|2005-Dec-05|3.45
VLCC_TD3_DBBL|2005-Dec-06|3.39
VLCC_TD3_DBBL|2005-Dec-07|3.36
VLCC_TD3_DBBL|2005-Dec-08|3.14
VLCC_TD3_DBBL|2005-Dec-09|3.12
VLCC_TD3_DBBL|2005-Dec-12|3.12
VLCC_TD3_DBBL|2005-Dec-13|3.05
VLCC_TD3_DBBL|2005-Dec-14|2.96
VLCC_TD3_DBBL|2005-Dec-15|2.91
VLCC_TD3_DBBL|2005-Dec-16|2.86
VLCC_TD3_DBBL|2005-Dec-19|2.84
VLCC_TD3_DBBL|2005-Dec-20|2.77
VLCC_TD3_DBBL|2005-Dec-21|2.54
VLCC_TD3_DBBL|2005-Dec-22|2.34
VLCC_TD3_DBBL|2005-Dec-23|2.16
VLCC_TD3_DBBL|2006-Jan-03|2.47
VLCC_TD3_DBBL|2006-Jan-04|2.34
VLCC_TD3_DBBL|2006-Jan-05|2.14
VLCC_TD3_DBBL|2006-Jan-06|2
VLCC_TD3_DBBL|2006-Jan-09|1.94
VLCC_TD3_DBBL|2006-Jan-10|1.84
VLCC_TD3_DBBL|2006-Jan-11|1.74
VLCC_TD3_DBBL|2006-Jan-12|1.62
VLCC_TD3_DBBL|2006-Jan-13|1.7
VLCC_TD3_DBBL|2006-Jan-16|1.84
VLCC_TD3_DBBL|2006-Jan-17|2.1
VLCC_TD3_DBBL|2006-Jan-18|2.53
VLCC_TD3_DBBL|2006-Jan-19|2.65
VLCC_TD3_DBBL|2006-Jan-20|2.75
VLCC_TD3_DBBL|2006-Jan-23|2.91
VLCC_TD3_DBBL|2006-Jan-24|3.23
VLCC_TD3_DBBL|2006-Jan-25|3.64
VLCC_TD3_DBBL|2006-Jan-26|3.56
VLCC_TD3_DBBL|2006-Jan-27|3.5
VLCC_TD3_DBBL|2006-Jan-30|3.44
VLCC_TD3_DBBL|2006-Jan-31|3.38
VLCC_TD3_DBBL|2006-Feb-01|3.34
VLCC_TD3_DBBL|2006-Feb-02|3.13
VLCC_TD3_DBBL|2006-Feb-03|3.09
VLCC_TD3_DBBL|2006-Feb-06|3.03
VLCC_TD3_DBBL|2006-Feb-07|2.53
VLCC_TD3_DBBL|2006-Feb-08|2.36
VLCC_TD3_DBBL|2006-Feb-09|2.28
VLCC_TD3_DBBL|2006-Feb-10|2.18
VLCC_TD3_DBBL|2006-Feb-13|2.2
VLCC_TD3_DBBL|2006-Feb-14|2.36
VLCC_TD3_DBBL|2006-Feb-15|2.73
VLCC_TD3_DBBL|2006-Feb-16|2.91
VLCC_TD3_DBBL|2006-Feb-17|2.97
VLCC_TD3_DBBL|2006-Feb-20|2.97
VLCC_TD3_DBBL|2006-Feb-21|2.67
VLCC_TD3_DBBL|2006-Feb-22|2.34
VLCC_TD3_DBBL|2006-Feb-23|2.2
VLCC_TD3_DBBL|2006-Feb-24|2
VLCC_TD3_DBBL|2006-Feb-27|1.72
VLCC_TD3_DBBL|2006-Feb-28|1.68
VLCC_TD3_DBBL|2006-Mar-01|1.66
VLCC_TD3_DBBL|2006-Mar-02|1.7
VLCC_TD3_DBBL|2006-Mar-03|1.76
VLCC_TD3_DBBL|2006-Mar-06|1.8
VLCC_TD3_DBBL|2006-Mar-07|1.82
VLCC_TD3_DBBL|2006-Mar-08|1.82
VLCC_TD3_DBBL|2006-Mar-09|1.8
VLCC_TD3_DBBL|2006-Mar-10|1.8
VLCC_TD3_DBBL|2006-Mar-13|1.78
VLCC_TD3_DBBL|2006-Mar-14|1.76
VLCC_TD3_DBBL|2006-Mar-15|1.76
VLCC_TD3_DBBL|2006-Mar-16|1.84
VLCC_TD3_DBBL|2006-Mar-17|1.9
VLCC_TD3_DBBL|2006-Mar-20|1.88
VLCC_TD3_DBBL|2006-Mar-21|1.88
VLCC_TD3_DBBL|2006-Mar-22|1.86
VLCC_TD3_DBBL|2006-Mar-23|1.8
VLCC_TD3_DBBL|2006-Mar-24|1.66
